Age,Gender,Experience,Industry,FamilyStatus,Location,InterpersonalRelationships,Commuting,WorkEfficiency,Housework,FamilyTime,Sleep,SocialIsolation,EconomicResources,RemoteWorkCompatability,Motivation,PhysicalEnvironment,Wellbeing,MentalHealth,PhysicalHealth,Sociability,ManagingRole,RemoteWorkExtent,RemoteWorkSupport,Productivity
59,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,-2.5,-0.5,1.0,2.0,0.0,2,3,2,2,2,2,3,3,2,Yes,2,2,2
58,Female,2,Construction,Couple with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,1,1,3,2,1,1,2,3,1,No,1,3,2
58,Male,3,Manufacturing,Couple with no dependent children,Metro,3,-1.0,-1.0,1.5,0.5,0.0,2,2,2,1,1,2,1,2,3,Yes,1,2,2
64,Male,3,Wholesale Trade,Couple with no dependent children,Metro,2,-0.5,5.0,-1.5,-2.0,-1.0,1,2,1,1,1,2,2,3,2,No,3,3,3
57,Male,3,Financial and Insurance,Couple with no dependent children,Metro,2,-2.0,1.0,1.0,0.0,0.0,2,2,2,2,1,2,3,3,3,Yes,1,2,2
59,Male,3,Public Administration and Safety,Couple with no dependent children,Metro,2,-2.0,2.0,0.0,0.0,0.0,1,1,1,1,2,2,1,3,3,Yes,1,2,3
21,Female,2,Administrative and Support,Other one family household,Metro,2,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,3,2,1,No,2,2,2
42,Female,2,Retail Trade,Single person,Metro,1,-2.5,1.0,0.0,2.5,-1.0,3,3,1,1,1,3,3,3,2,Yes,3,3,3
50,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Regional,1,-0.5,0.5,0.0,0.0,0.0,1,1,1,3,1,1,3,3,1,Yes,3,3,2
51,Female,2,Arts and Recreation,Other one family household,Metro,1,-1.0,1.0,0.0,0.0,0.0,2,1,2,1,1,3,3,1,3,Yes,3,2,3
27,Male,2,Public Administration and Safety,Single person,Metro,3,0.0,0.0,-1.0,0.0,1.0,2,3,3,2,1,3,3,3,1,No,1,2,3
19,Female,2,Accommodation and Food,Couple with dependent children,Metro,1,-2.0,1.0,0.0,1.0,0.0,3,2,3,3,3,3,2,3,2,No,1,2,2
52,Male,3,Accommodation and Food,Single person,Metro,1,-0.5,-0.5,0.0,1.0,0.0,1,2,1,2,2,2,1,1,3,Yes,2,3,2
41,Male,2,Construction,Couple with no dependent children,Metro,2,-2.0,2.0,0.0,0.0,0.0,2,3,2,2,3,2,3,3,1,No,2,2,3
27,Female,2,Other Services,Single person,Metro,2,0.0,0.0,0.0,0.0,0.0,1,2,2,1,1,1,2,1,2,No,1,2,2
50,Female,1,Health Care and Social Assistance,Couple with dependent children,Metro,2,-1.5,0.5,0.0,1.0,0.0,2,3,2,3,2,3,2,1,3,No,3,3,3
59,Male,1,Construction,Other one family household,Metro,1,-1.5,1.0,-1.0,1.0,0.5,1,2,2,3,2,2,3,1,2,Yes,2,2,2
39,Female,3,Information Media and Telecommunications,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
45,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,3,2,2,2,2,2,2,2,No,2,2,2
52,Male,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,-1.0,0.0,1.0,0.0,0.0,2,2,2,2,2,3,2,3,3,Yes,2,2,1
36,Female,2,Financial and Insurance,Couple with dependent children,Regional,2,-1.0,1.0,0.0,0.0,0.0,1,2,2,2,1,2,3,1,3,No,3,3,2
44,Female,3,Financial and Insurance,Couple with dependent children,Metro,1,-2.0,0.0,0.0,1.0,1.0,3,3,3,3,3,3,3,3,3,No,1,3,3
53,Male,3,Public Administration and Safety,Couple with no dependent children,Metro,2,0.0,0.0,2.0,-1.0,-1.0,2,2,2,2,2,2,2,2,2,No,1,2,2
26,Male,2,Manufacturing,Couple with dependent children,Metro,3,-0.5,0.0,0.0,0.5,0.0,1,1,1,1,1,1,3,3,3,Yes,2,2,1
29,Male,2,Education and Training,Group household,Metro,1,-4.0,2.0,0.0,-1.0,3.0,1,2,2,2,3,1,2,3,3,No,1,3,3
30,Male,2,Manufacturing,Couple with no dependent children,Metro,2,-1.0,1.0,0.0,-1.0,1.0,2,3,3,2,2,3,2,2,2,Yes,3,2,2
45,Male,3,Construction,Couple with dependent children,Metro,3,1.0,0.0,0.0,0.0,-1.0,3,3,2,3,3,3,3,3,3,Yes,1,2,3
36,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,2,-2.0,0.5,0.0,1.5,0.0,2,2,2,2,2,1,3,3,3,Yes,1,3,3
38,Male,1,Construction,Couple with no dependent children,Metro,2,-1.5,1.5,0.0,0.0,0.0,2,2,2,2,2,3,2,2,2,Yes,1,1,1
51,Female,3,Other Services,Couple with no dependent children,Metro,2,-1.12,4.4,0.7000000000000002,-1.5,-2.5,2,1,2,2,1,1,2,2,3,Yes,3,2,3
35,Male,2,Health Care and Social Assistance,Couple with dependent children,Metro,2,-4.0,-1.0,2.0,3.0,0.0,2,2,2,2,2,2,3,3,2,No,3,3,3
36,Male,2,"Rental, Hiring and Real Estate",Couple with no dependent children,Metro,2,-1.0,0.5,-1.0,1.5,0.0,2,2,2,2,2,2,1,2,3,No,1,2,2
51,Male,3,Education and Training,Couple with dependent children,Metro,1,-2.0,2.0,2.0,-2.0,0.0,2,2,2,3,2,3,3,3,3,Yes,3,3,2
35,Male,2,Information Media and Telecommunications,Couple with no dependent children,Metro,3,1.0,-0.5,0.5,-1.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
50,Female,3,"Rental, Hiring and Real Estate",Couple with no dependent children,Regional,2,-0.5,-3.5,0.0,4.0,0.0,1,2,2,1,2,1,1,1,3,No,1,1,1
54,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,3,-1.0,0.0,0.0,0.0,1.0,3,3,3,3,3,2,3,3,3,Yes,3,3,3
61,Male,2,Administrative and Support,Couple with dependent children,Metro,1,0.0,0.0,-2.0,2.0,0.0,2,2,2,2,2,2,2,2,1,No,2,3,2
50,Male,3,Financial and Insurance,Single person,Metro,2,-3.75,1.0,1.0,0.0,1.7000000000000002,1,1,1,2,1,2,3,1,2,Yes,3,3,3
33,Male,3,Financial and Insurance,Couple with dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,2,Yes,2,2,3
64,Male,3,"Professional, Scientific and Technical",Single person,Metro,2,0.0,0.0,0.0,0.0,0.0,2,3,1,3,2,3,3,3,3,Yes,2,3,2
55,Male,3,Health Care and Social Assistance,Single person,Metro,2,-0.5,0.0,0.0,0.5,0.0,2,2,3,1,1,1,1,3,3,Yes,1,2,3
31,Male,2,"Professional, Scientific and Technical",Single person,Metro,2,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,2,3,3,Yes,1,2,2
57,Female,2,Education and Training,Group household,Metro,2,-2.0,0.0,0.0,2.0,0.0,1,1,2,1,2,2,1,2,3,Yes,3,2,1
44,Female,3,Wholesale Trade,One parent family with dependent children,Metro,2,0.0,1.0,0.0,0.0,-1.0,2,2,2,2,3,2,2,1,2,Yes,2,2,2
24,Male,1,Information Media and Telecommunications,Couple with no dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,2,2,2,No,3,2,2
46,Male,3,Financial and Insurance,Couple with dependent children,Metro,3,-1.0,-2.0,0.0,2.0,1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,2
40,Female,2,Retail Trade,Couple with dependent children,Metro,1,0.0,2.0,0.0,-2.0,0.0,2,2,2,2,2,2,2,2,3,No,3,3,1
64,Male,3,Financial and Insurance,Couple with no dependent children,Regional,2,-0.5,0.0,0.0,0.5,0.0,1,1,1,1,1,1,2,1,3,No,3,3,2
41,Male,2,Manufacturing,Couple with dependent children,Metro,2,-1.5,0.0,0.5,1.0,0.0,2,2,2,2,2,2,3,3,3,Yes,2,2,3
41,Male,1,Information Media and Telecommunications,Couple with dependent children,Regional,3,-1.0,0.0,2.0,1.0,-2.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
61,Male,2,Education and Training,Couple with no dependent children,Metro,1,-1.5,0.0,0.0,0.5,1.0,2,2,2,2,2,2,2,3,3,No,2,2,2
55,Male,2,Public Administration and Safety,Couple with no dependent children,Metro,1,-1.75,1.25,0.0,1.0,-0.5,1,1,1,1,3,1,2,2,2,Yes,3,3,3
56,Male,2,Other Services,Couple with dependent children,Metro,1,-3.0,4.0,1.0,-1.0,-1.0,1,1,2,2,2,2,1,1,3,Yes,1,2,1
36,Male,3,Retail Trade,Couple with dependent children,Metro,1,1.0,1.0,-1.0,1.0,-2.0,2,2,3,3,2,2,3,3,2,Yes,3,2,2
62,Male,3,Public Administration and Safety,Couple with no dependent children,Metro,1,-3.0,0.0,0.0,3.0,0.0,3,3,2,3,2,3,3,3,3,Yes,1,3,2
52,Male,3,Education and Training,Couple with dependent children,Metro,3,0.0,2.0,-1.0,-1.0,0.0,2,3,2,1,2,2,3,3,3,Yes,2,3,3
55,Male,2,Health Care and Social Assistance,Couple with dependent children,Metro,2,-1.0,-0.5,1.0,0.0,0.5,2,2,2,2,2,2,2,2,3,Yes,2,2,1
57,Male,1,Financial and Insurance,Couple with dependent children,Metro,3,-2.0,1.0,0.0,0.0,1.0,1,2,2,2,3,3,2,3,3,Yes,2,1,2
29,Male,2,"Electricity, Gas, Water and Waste",Group household,Metro,3,2.0,1.0,-1.0,-2.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
56,Male,3,Education and Training,Multiple family household,Metro,2,1.0,0.0,0.0,0.0,-1.0,2,2,2,2,2,2,2,2,1,Yes,2,2,3
61,Male,3,Education and Training,Single person,Metro,1,-0.5,1.0,-0.5,0.0,0.0,1,1,1,1,1,1,2,2,3,No,1,2,1
50,Female,2,Public Administration and Safety,Single person,Metro,1,-2.0,0.0,0.0,1.0,1.0,2,3,1,2,1,2,1,1,2,Yes,3,3,3
58,Female,3,Administrative and Support,Single person,Metro,1,-2.5,1.0,0.5,0.0,1.0,3,2,1,2,3,3,3,3,3,No,2,2,2
39,Male,2,"Professional, Scientific and Technical",Couple with dependent children,Metro,3,0.0,-2.0,1.0,1.0,0.0,1,1,2,3,2,3,3,3,3,Yes,2,3,2
48,Male,2,Education and Training,Couple with dependent children,Metro,1,0.0,0.0,-1.0,0.0,1.0,2,2,2,2,2,2,1,1,3,No,1,1,3
60,Male,3,Financial and Insurance,Couple with no dependent children,Metro,1,-1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,2,2,1,No,3,3,2
33,Female,3,Manufacturing,Couple with dependent children,Metro,3,-1.0,0.0,0.0,0.0,1.0,1,3,2,3,3,3,2,3,3,Yes,3,3,2
41,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,-1.0,0.0,1.0,0.0,0.0,1,1,2,2,2,2,3,3,1,No,1,2,2
49,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,2,-4.0,1.0,0.0,3.0,0.0,2,3,1,2,2,2,3,3,2,No,3,2,2
27,Male,2,"Professional, Scientific and Technical",Group household,Metro,1,-2.5,0.0,0.0,2.5,0.0,2,2,2,3,2,2,3,3,2,Yes,1,2,2
28,Male,2,Administrative and Support,Couple with no dependent children,Metro,1,-1.0,3.0,-1.0,-1.0,0.0,1,3,2,2,3,3,3,3,1,No,2,3,3
38,Female,2,Wholesale Trade,Other one family household,Metro,3,1.0,0.0,-2.0,2.0,-1.0,2,3,2,2,3,3,3,2,3,No,2,3,2
49,Male,3,Accommodation and Food,Couple with dependent children,Metro,3,-1.5,-2.0,0.0,2.5,1.0,1,3,1,1,2,2,1,1,3,Yes,1,2,1
58,Male,3,Wholesale Trade,Single person,Metro,1,-3.0,0.0,0.0,3.5,-0.5,1,1,1,3,2,3,1,3,3,Yes,2,2,3
56,Male,3,Education and Training,Couple with no dependent children,Metro,1,-2.0,0.0,0.0,0.0,2.0,2,2,2,3,2,1,3,3,3,Yes,3,2,3
40,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,-3.0,1.0,-1.0,2.0,1.0,3,3,3,3,3,3,3,3,3,No,3,3,3
56,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-0.5,-0.5,0.5,0.5,0.0,2,2,3,2,1,1,2,2,2,No,3,3,2
40,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,3,-2.5,1.0,0.0,0.5,1.0,2,3,1,1,3,2,3,3,1,No,3,3,3
51,Male,2,"Professional, Scientific and Technical",Single person,Regional,2,-0.5,0.0,-2.0,0.5,2.0,2,2,1,2,2,2,2,1,3,Yes,1,2,1
45,Male,3,Information Media and Telecommunications,One parent family with dependent children,Metro,3,-0.5,2.0,-3.0,2.5,-1.0,1,2,2,2,2,1,1,2,3,Yes,3,2,2
50,Male,2,Retail Trade,Couple with no dependent children,Metro,2,-2.5,2.0,1.5,-1.0,0.0,2,3,3,3,2,2,3,1,3,Yes,3,3,2
58,Female,3,Information Media and Telecommunications,Couple with dependent children,Metro,3,-2.0,2.0,1.0,-1.0,0.0,2,2,3,2,2,2,2,2,2,No,3,2,3
48,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,2,-1.0,-1.0,0.0,2.0,0.0,2,1,2,2,2,2,2,2,2,No,2,3,2
45,Female,2,Other Services,Group household,Metro,2,-2.0,-1.0,2.0,1.0,0.0,1,1,1,1,1,1,3,3,3,No,2,2,2
33,Female,2,Information Media and Telecommunications,Single person,Metro,2,-3.0,0.0,0.0,1.0,2.0,1,2,1,3,2,3,3,3,2,No,3,2,3
51,Male,3,"Professional, Scientific and Technical",Single person,Metro,2,-2.5,0.0,0.0,2.5,0.0,2,2,2,2,2,2,3,2,2,Yes,3,2,2
53,Male,3,Manufacturing,Couple with dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,1,2,2,1,1,1,2,1,2,Yes,1,3,2
25,Female,2,Financial and Insurance,Single person,Metro,1,-1.0,0.0,0.0,1.0,0.0,2,2,1,1,3,3,3,3,3,No,3,2,3
35,Female,3,Education and Training,Couple with dependent children,Regional,2,-1.0,0.5,0.0,0.5,0.0,2,2,2,3,2,3,2,3,2,No,2,2,2
37,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,1.0,0.0,0.0,0.0,-1.0,2,2,2,2,2,2,2,2,2,Yes,1,2,2
28,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,-1.0,0.0,-1.0,2.0,0.0,2,3,3,3,2,3,2,1,2,No,2,2,3
19,Male,3,Accommodation and Food,Other one family household,Metro,1,-0.5,0.0,0.0,0.5,0.0,2,2,2,1,3,2,1,1,3,Yes,1,1,2
44,Female,3,Administrative and Support,Couple with dependent children,Metro,3,0.0,0.0,-2.0,-2.0,4.0,3,3,3,3,2,2,3,3,3,Yes,2,3,3
23,Male,2,Financial and Insurance,Couple with no dependent children,Metro,3,-3.0,0.0,0.0,2.0,1.0,1,1,1,3,3,3,3,3,1,No,3,3,1
40,Male,3,"Electricity, Gas, Water and Waste",Couple with no dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,1,3,1,3,2,3,3,3,2,Yes,1,2,3
51,Male,3,"Professional, Scientific and Technical",Other one family household,Regional,2,-1.0,-0.5,0.0,1.0,0.5,2,2,1,2,2,2,2,3,2,No,3,3,2
41,Male,2,Financial and Insurance,Couple with dependent children,Metro,3,-2.0,0.0,1.0,1.0,0.0,3,2,2,2,2,2,3,2,3,Yes,2,2,2
49,Female,3,Manufacturing,One parent family with dependent children,Metro,2,-0.5,0.0,1.0,0.0,-0.5,2,3,3,3,3,2,2,3,3,Yes,1,2,2
54,Male,3,Education and Training,Single person,Regional,2,0.0,-2.0,0.0,0.0,2.0,1,1,1,3,1,2,3,3,1,Yes,1,1,2
63,Male,3,Manufacturing,Couple with no dependent children,Regional,2,1.5,4.0,-2.0,-4.0,0.5,2,2,2,3,2,1,3,3,2,No,1,2,3
23,Female,1,Other Services,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,3,2,3,3,2,3,3,No,1,2,3
48,Male,3,Public Administration and Safety,Single person,Metro,2,-1.5,0.0,0.0,1.5,0.0,2,2,2,2,3,2,1,3,2,No,2,2,1
38,Male,3,Other Services,Couple with dependent children,Metro,2,-2.5,-1.0,2.0,0.5,1.0,2,1,2,2,2,2,2,1,3,Yes,1,2,1
33,Female,2,Health Care and Social Assistance,Couple with no dependent children,Metro,1,-3.0,1.0,0.0,1.0,1.0,2,2,2,3,1,3,3,3,1,Yes,2,2,3
38,Male,3,Education and Training,Couple with no dependent children,Metro,2,-3.0,0.0,1.0,2.0,0.0,2,2,3,3,3,3,3,3,3,No,1,2,3
28,Female,2,Arts and Recreation,Group household,Metro,2,2.5,1.0,1.0,0.5,-5.0,1,1,2,2,1,2,3,1,3,No,2,2,3
29,Male,2,Other Services,One parent family with dependent children,Metro,3,1.0,0.0,-1.0,0.0,0.0,2,1,1,2,3,3,1,2,3,Yes,1,2,1
38,Female,2,Other Services,Couple with no dependent children,Metro,2,-1.0,1.0,0.0,0.0,0.0,1,2,2,2,3,2,3,3,3,No,1,2,2
44,Male,2,Information Media and Telecommunications,Single person,Metro,2,-1.5,0.0,0.0,1.5,0.0,2,1,1,2,1,1,2,2,3,No,1,2,2
29,Male,1,"Electricity, Gas, Water and Waste",Group household,Metro,3,0.0,0.0,-1.0,1.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
39,Female,2,Public Administration and Safety,One parent family with dependent children,Regional,3,-2.0,0.0,-1.0,3.0,0.0,3,2,2,2,3,2,3,1,1,No,2,2,1
43,Male,3,Information Media and Telecommunications,Multiple family household,Metro,1,-3.0,2.0,1.0,0.0,0.0,2,2,2,2,2,3,3,2,2,Yes,3,3,3
41,Female,3,Construction,Couple with dependent children,Regional,1,-2.0,1.0,1.0,0.0,0.0,2,3,1,3,2,3,3,3,2,Yes,2,2,3
29,Female,2,Retail Trade,Single person,Metro,1,-3.0,0.0,-0.5,4.0,-0.5,1,1,1,2,1,1,3,3,1,No,2,2,3
64,Female,3,Education and Training,Couple with no dependent children,Metro,1,0.0,-1.0,0.0,1.0,0.0,1,1,1,1,1,1,3,3,3,No,1,2,3
60,Female,1,Public Administration and Safety,Couple with no dependent children,Metro,1,-2.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1,3,3,2,No,3,3,3
64,Male,3,Education and Training,Couple with no dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,1,1,2,2,2,2,2,2,3,No,1,2,2
58,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,3,2,2,2,2,2,2,2,2,No,3,3,2
47,Male,1,Wholesale Trade,Couple with dependent children,Metro,1,-1.5,0.4000000000000003,0.0,1.0,0.0999999999999996,2,2,2,2,2,2,3,2,3,No,1,3,2
60,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,0.0,0.0,-2.0,2.0,0.0,2,2,2,2,2,2,2,2,2,No,3,3,2
41,Male,3,Information Media and Telecommunications,Couple with dependent children,Regional,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,2
25,Male,3,Retail Trade,Couple with dependent children,Regional,2,-0.5,0.0,0.5,0.0,0.0,2,2,2,2,2,2,1,3,2,No,1,1,1
33,Female,3,"Professional, Scientific and Technical",Single person,Metro,3,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,3,3,3,Yes,3,3,1
51,Female,2,Other Services,Single person,Metro,1,0.0,0.0,-1.0,0.0,1.0,2,2,3,3,2,3,3,3,2,Yes,3,3,2
63,Male,2,Manufacturing,Single person,Regional,2,-0.5,-2.0,2.0,-0.5,1.0,1,1,3,2,2,2,2,2,3,Yes,1,2,2
26,Male,3,"Electricity, Gas, Water and Waste",One parent family with dependent children,Regional,3,6.0,0.0,-2.0,-2.0,-2.0,2,2,2,3,3,1,3,3,3,Yes,2,2,3
48,Male,1,Manufacturing,Couple with dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,2,3,3,Yes,2,2,2
51,Female,3,Financial and Insurance,Couple with no dependent children,Metro,1,-0.7,0.0,0.0,0.6900000000000004,0.0,3,2,2,3,2,2,3,1,1,No,3,3,2
41,Male,3,Information Media and Telecommunications,One parent family with dependent children,Regional,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,2
48,Female,2,Information Media and Telecommunications,Couple with no dependent children,Metro,3,-0.5,2.0,0.0,-1.5,0.0,3,3,3,3,3,3,3,3,3,No,3,2,3
32,Male,3,Retail Trade,Couple with no dependent children,Metro,2,-0.5,1.0,-1.0,1.0,-0.5,2,2,2,2,2,2,3,3,3,Yes,2,2,3
26,Female,2,Health Care and Social Assistance,One parent family with dependent children,Metro,3,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,2,2,1,2,No,1,2,2
48,Female,3,"Transport, Postal and Warehousing",Multiple family household,Metro,1,-2.0,0.0,3.0,0.0,-1.0,2,1,1,1,1,3,3,3,2,No,3,3,2
24,Female,2,Financial and Insurance,Couple with no dependent children,Metro,1,-3.0,0.0,2.0,2.0,-1.0,2,3,1,3,2,1,3,3,1,No,3,2,2
47,Male,2,Financial and Insurance,Couple with dependent children,Metro,3,-1.5,2.0,0.0,-0.5,0.0,2,2,1,2,1,2,1,2,3,Yes,3,2,1
54,Male,2,Financial and Insurance,Single person,Regional,2,-4.0,0.0,0.0,4.0,0.0,2,3,3,3,2,2,3,3,2,No,3,2,1
54,Female,3,Other Services,Couple with dependent children,Metro,1,-1.5,0.5,0.0,1.0,0.0,2,2,1,1,1,3,3,2,2,No,3,3,2
54,Male,3,Retail Trade,Couple with dependent children,Metro,1,-0.5,0.0,0.0,0.5,0.0,2,2,2,2,2,2,2,2,2,Yes,1,3,3
38,Male,3,Arts and Recreation,Couple with no dependent children,Metro,2,-2.0,1.0,2.0,0.0,-1.0,2,1,1,1,2,1,2,2,3,Yes,1,2,2
25,Female,2,"Electricity, Gas, Water and Waste",Couple with dependent children,Metro,3,-2.5,0.5,1.0,1.0,0.0,2,3,3,3,3,2,3,3,2,No,3,3,3
25,Female,1,"Electricity, Gas, Water and Waste",Single person,Regional,2,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,No,3,2,3
47,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,3,-0.5,0.0,0.0,0.0,0.5,2,1,2,2,1,1,1,1,3,Yes,1,2,2
48,Female,3,Other Services,Single person,Metro,3,-1.0,0.0,0.0,0.5,0.5,2,2,1,3,2,3,3,1,3,Yes,3,2,2
47,Female,3,Financial and Insurance,Couple with dependent children,Metro,2,-2.5,0.5,0.0,2.0,0.0,2,2,2,2,2,2,3,1,3,No,1,2,2
52,Male,1,"Transport, Postal and Warehousing",Couple with dependent children,Metro,1,-1.5,1.0,-0.5,1.0,0.0,1,2,1,1,1,1,2,2,2,No,3,3,2
21,Female,2,"Professional, Scientific and Technical",One parent family with dependent children,Metro,1,-1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,3,2,2,3,No,2,3,2
53,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2,3,2,Yes,3,3,3
41,Female,3,Other Services,One parent family with dependent children,Metro,2,-2.9,0.0,0.0,2.9000000000000004,0.0,1,1,1,3,1,3,3,3,2,No,1,3,3
34,Female,1,Financial and Insurance,Couple with dependent children,Metro,1,-3.0,0.0,2.0,1.0,0.0,2,2,3,3,3,3,3,3,3,No,1,2,2
60,Female,2,Financial and Insurance,Single person,Metro,1,-2.5,1.0,0.0,1.5,0.0,1,1,3,3,3,3,3,3,1,No,3,3,2
52,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,2,-3.0,2.5,0.0,0.0,0.5,2,2,2,3,3,3,2,2,3,No,3,3,3
36,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,3,-2.0,0.0,0.5,1.5,0.0,2,2,2,1,2,2,3,2,2,No,2,2,3
58,Male,3,Financial and Insurance,Couple with no dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,Yes,3,2,2
38,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Regional,2,-2.0,0.0,1.0,1.0,0.0,2,1,2,1,1,1,2,3,3,Yes,2,2,2
56,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,2,-1.5,1.0,0.0,0.5,0.0,2,2,2,2,2,2,2,3,3,No,3,3,2
35,Male,1,"Professional, Scientific and Technical",Couple with dependent children,Regional,1,-6.0,2.0,1.0,1.0,2.0,2,2,2,2,2,2,2,2,2,No,3,2,3
46,Female,2,Health Care and Social Assistance,Single person,Metro,1,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,3,3,1,No,2,2,3
40,Male,2,Public Administration and Safety,Couple with dependent children,Metro,2,-3.0,0.0,2.0,1.0,0.0,2,2,2,2,2,2,2,1,2,Yes,3,2,2
26,Male,2,Financial and Insurance,Couple with dependent children,Metro,1,-1.0,0.0,0.0,2.0,-1.0,2,2,1,2,2,2,2,3,3,No,1,2,3
49,Male,2,Manufacturing,Other one family household,Metro,3,3.0,0.0,0.0,2.0,-5.0,2,2,2,2,2,2,1,1,2,Yes,2,1,2
61,Female,3,Financial and Insurance,Single person,Metro,1,-1.5,0.0,0.0,1.5,0.0,1,2,1,1,1,1,3,3,2,No,3,3,3
54,Female,2,Public Administration and Safety,Couple with no dependent children,Regional,3,-2.0,1.0,0.0,1.0,0.0,2,3,2,1,2,2,3,3,1,Yes,1,2,2
32,Male,2,Financial and Insurance,Couple with no dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,2,2,2,No,2,2,2
56,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Regional,3,-0.5,-1.0,1.0,0.5,0.0,3,2,2,2,2,2,2,2,3,No,2,3,2
48,Male,3,Construction,Couple with dependent children,Regional,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,3,2,No,3,3,2
56,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,3,-2.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,2,3,3,Yes,1,1,2
58,Male,3,Other Services,Couple with no dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,3,2,3,Yes,1,3,2
46,Female,3,Other Services,Multiple family household,Metro,1,-1.0,1.0,1.0,-1.0,0.0,2,2,2,2,2,2,2,2,2,Yes,1,1,2
26,Male,2,"Professional, Scientific and Technical",Group household,Metro,1,-1.75,0.75,1.5,0.5,-1.0,2,3,3,2,2,3,2,3,2,No,3,3,2
34,Male,2,Manufacturing,Couple with dependent children,Metro,1,0.0,0.0,-1.0,1.0,0.0,1,1,1,1,1,1,3,3,1,Yes,2,2,3
54,Male,2,Information Media and Telecommunications,Couple with dependent children,Metro,2,-2.0,1.0,1.0,0.0,0.0,1,3,2,2,2,2,2,1,3,No,2,2,2
50,Male,3,Health Care and Social Assistance,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,1,1,3,2,2,2,2,2,3,Yes,2,3,2
46,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,1,1,1,2,2,1,2,2,1,Yes,3,3,2
63,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,1,-2.0,1.0,0.0,0.5,0.5,1,1,1,1,1,1,2,1,1,No,3,3,2
